blaVIM-37	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin"
blaVIM-38	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin"
blaVIM-39	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin"
blaVIM-4	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin"
blaVIM-5	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin"
blaVIM-6	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin"
blaVIM-7	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin"
blaVIM-8	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin"
blaVIM-9	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin"
blaNDM-1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaNDM-2	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaNDM-3	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaNDM-4	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaNDM-5	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaNDM-6	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaNDM-7	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaNDM-8	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaNDM-9	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaNDM-10	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaNDM-12	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaNDM-11	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaNDM-14	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaNDM-15	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaNDM-16	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaNDM-17	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaNDM-18	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaNDM-13	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Temocillin"
blaSME-1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin"
blaSME-2	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin"
blaSME-3	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin"
blaGES-1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-2	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-3	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-4	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-5	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-6	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-7	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-8	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-9	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Cefotaxime, Ceftazidime, Aztreonam"
blaGES-10	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-11	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-12	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-13	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-14	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-15	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-16	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-17	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-18	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-19	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-20	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-21	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-22	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGES-23	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime"
blaGMB-1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin"
blaKPC-1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaKPC-2	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaKPC-3	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaKPC-4	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaKPC-5	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaKPC-6	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaKPC-7	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaKPC-8	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaKPC-9	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaKPC-10	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaKPC-11	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaKPC-12	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaKPC-13	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaKPC-14	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaKPC-15	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaKPC-16	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaIND-1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaIND-2	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaIND-2a	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaIND-2b	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaIND-2c	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaIND-3	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaIND-4	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaIND-5	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaIND-6	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaIND-7	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaIND-8	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaIND-9	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaIND-10	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaIND-11	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaIND-12	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaIND-14	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaIND-15	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem"
blaLAT-1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaMIR-1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaMIR-2	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaMIR-3	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaMIR-4	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime"
blaMIR-5	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaMIR-6	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaFOX-1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaFOX-2	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaFOX-3	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaFOX-4	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaFOX-5	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaFOX-6	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaFOX-7	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaFOX-8	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaFOX-9	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaFOX-10	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCFE-1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaDHA-1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaDHA-2	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaDHA-3	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaDHA-4	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaDHA-5	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaDHA-6	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaDHA-7	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaACT-1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaACT-2	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaACT-3	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaACT-4	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaACT-5	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaACT-6	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaACT-7	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaACT-9	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaACT-10	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaACT-12	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaACT-14	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaACT-15	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaACT-16	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaADC-25	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaCARB-1	Resistance to beta-lactam antibiotics	"Ampicillin, Amoxicillin, Piperacillin"
blaCARB-2	Resistance to beta-lactam antibiotics	"Ampicillin, Amoxicillin, Piperacillin"
blaCARB-3	Resistance to beta-lactam antibiotics	"Ampicillin, Amoxicillin, Piperacillin"
blaCARB-4	Resistance to beta-lactam antibiotics	"Ampicillin, Amoxicillin, Piperacillin"
blaCARB-5	Resistance to beta-lactam antibiotics	"Ampicillin, Amoxicillin, Piperacillin"
blaCARB-6	Resistance to beta-lactam antibiotics	"Ampicillin, Amoxicillin, Piperacillin"
blaCARB-7	Resistance to beta-lactam antibiotics	"Ampicillin, Amoxicillin, Piperacillin"
blaCARB-8	Resistance to beta-lactam antibiotics	"Ampicillin, Amoxicillin, Piperacillin"
blaCARB-9	Resistance to beta-lactam antibiotics	"Ampicillin, Amoxicillin, Piperacillin"
blaCARB-10	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefepime, Piperacillin"
blaCARB-11	Resistance to beta-lactam antibiotics	"Ampicillin, Amoxicillin, Piperacillin"
blaCARB-12	Resistance to beta-lactam antibiotics	"Ampicillin, Amoxicillin, Piperacillin"
blaZ	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Penicillin, Piperacillin"
cepA	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
cepA-29	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
cepA-44	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
cepA-49	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaLEN1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN10	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN12	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN13	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN15	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN16	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN17	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN18	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN19	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN2	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN20	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN21	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN22	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN23	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN24	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN25	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN26	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN3	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN4	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN5	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN7	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN8	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaLEN9	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cephalothin"
blaOKP-A-1	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-A-10	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-A-11	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-A-12	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-A-13	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-A-14	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-A-15	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-A-16	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-A-2	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-A-3	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-A-4	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-A-5	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-A-6	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-A-7	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-A-8	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-A-9	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-1	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-10	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-11	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-12	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-13	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-14	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-15	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-16	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-17	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-18	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-19	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-2	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-20	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-3	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-4	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-5	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-6	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-7	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-8	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOKP-B-9	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaOXY-1-1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaOXY-1-2	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaOXY-1-3	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaOXY-1-4	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaOXY-1-5	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaOXY-1-6	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaOXY-1-7	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaOXY-2-1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaOXY-2-2	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
